Company:,Ride Hailing Data,,,,,,
Date:,,,,,,,
,,,,,,,
Ride ID,OriginArea,BookingTime,Total (hh:mm:ss),Traffic Period,Confirmed,Confirmation Time,Ride Start Time
RD34262,Electronic City,9:27 AM,00:19:00,Peak Time,Yes,4,15
RD34263,Electronic City,10:33 AM,00:01:00,Peak Time,Yes,0,1
RD34264,Electronic City,10:40 AM,00:05:00,Peak Time,No,5,0
RD34265,Electronic City,8:44 AM,00:05:00,Peak Time,Yes,2,3
RD34266,Electronic City,9:46 AM,00:01:00,Peak Time,Yes,0,1
RD34267,Electronic City,8:40 AM,00:04:00,Peak Time,Yes,1,3
RD34268,Electronic City,8:37 AM,00:05:00,Peak Time,No,7,0
RD34269,Electronic City,9:07 AM,00:16:00,Peak Time,No,5,0
RD34270,Electronic City,9:08 AM,00:13:00,Peak Time,Yes,4,9
RD34271,Electronic City,10:25 AM,00:09:00,Peak Time,Yes,2,7
RD34272,Electronic City,10:02 AM,00:07:00,Peak Time,Yes,2,5
RD34273,Electronic City,8:58 AM,00:01:00,Peak Time,Yes,0,1
RD34274,Electronic City,10:42 AM,00:01:00,Peak Time,No,3,0
RD34275,Electronic City,10:58 AM,00:02:00,Peak Time,Yes,1,1
RD34276,Electronic City,8:58 AM,00:15:00,Peak Time,Yes,5,10
RD34277,Electronic City,10:46 AM,00:06:00,Peak Time,Yes,1,5
RD34278,Electronic City,9:06 AM,00:17:00,Peak Time,Yes,3,14
RD34279,Electronic City,10:02 AM,00:10:00,Peak Time,Yes,2,8
RD34280,Electronic City,9:06 AM,00:17:00,Peak Time,No,9,0
RD34281,Electronic City,8:31 AM,00:16:00,Peak Time,Yes,5,11
RD34282,Electronic City,10:45 AM,00:10:00,Peak Time,No,8,0
RD34283,Electronic City,8:15 AM,00:34:00,Peak Time,Yes,7,27
RD34284,Electronic City,9:55 AM,00:13:00,Peak Time,Yes,4,9
RD34285,Electronic City,10:14 AM,00:12:00,Peak Time,No,7,0
RD34286,Electronic City,10:29 AM,00:11:00,Peak Time,No,7,0
RD34287,Electronic City,9:13 AM,00:07:00,Peak Time,No,3,0
RD34288,Electronic City,10:43 AM,00:11:00,Peak Time,No,6,0
RD34289,Electronic City,9:00 AM,00:05:00,Peak Time,Yes,1,4
RD34290,Electronic City,9:56 AM,00:10:00,Peak Time,No,4,0
RD34291,Electronic City,10:54 AM,00:13:00,Peak Time,Yes,4,9
RD34292,Electronic City,10:11 AM,00:07:00,Peak Time,Yes,2,5
RD34293,Electronic City,12:40 PM,00:13:00,Non-Peak Time,Yes,3,10
RD34294,Electronic City,1:38 PM,00:15:00,Non-Peak Time,Yes,5,10
RD34295,Electronic City,11:33 AM,00:11:00,Non-Peak Time,Yes,4,7
RD34296,Electronic City,12:29 PM,00:09:00,Non-Peak Time,No,6,0
RD34297,Electronic City,11:18 AM,00:02:00,Non-Peak Time,No,6,0
RD34298,Electronic City,12:25 PM,00:05:00,Non-Peak Time,Yes,2,3
RD34299,Electronic City,1:44 PM,00:06:00,Non-Peak Time,Yes,2,4
RD34300,Electronic City,3:09 PM,00:17:00,Non-Peak Time,No,5,0
RD34301,Electronic City,1:21 PM,00:01:00,Non-Peak Time,No,2,0
RD34302,Electronic City,12:58 PM,00:07:00,Non-Peak Time,Yes,2,5
RD34303,Electronic City,2:31 PM,00:03:00,Non-Peak Time,Yes,1,2
RD34304,Electronic City,1:31 PM,00:10:00,Non-Peak Time,Yes,3,7
RD34305,Electronic City,3:37 PM,00:01:00,Non-Peak Time,Yes,0,1
RD34306,Electronic City,12:30 PM,00:08:00,Non-Peak Time,Yes,2,6
RD34307,Electronic City,4:32 PM,00:10:00,Peak Time,Yes,3,7
RD34308,Electronic City,8:42 PM,00:03:00,Non-Peak Time,Yes,1,2
RD34309,Electronic City,8:07 PM,00:17:00,Non-Peak Time,Yes,3,14
RD34310,Electronic City,6:54 PM,00:18:00,Peak Time,Yes,6,12
RD34311,Electronic City,5:54 PM,00:18:00,Peak Time,Yes,5,13
RD34312,Electronic City,6:03 PM,00:13:00,Peak Time,Yes,4,9
RD34313,Electronic City,6:53 PM,00:15:00,Peak Time,No,5,0
RD34314,Electronic City,4:53 PM,00:19:00,Peak Time,Yes,6,13
RD34315,Electronic City,5:50 PM,00:07:00,Peak Time,No,2,0
RD34316,Electronic City,5:34 PM,00:05:00,Peak Time,No,3,0
RD34317,Electronic City,6:07 PM,00:15:00,Peak Time,Yes,5,10
RD34318,Electronic City,5:58 PM,00:18:00,Peak Time,No,9,0
RD34319,Electronic City,6:42 PM,00:08:00,Peak Time,Yes,2,6
RD34320,Electronic City,7:53 PM,00:17:00,Peak Time,No,8,0
RD34321,Electronic City,6:39 PM,00:01:00,Peak Time,No,4,0
RD34322,Electronic City,5:03 PM,00:02:00,Peak Time,Yes,1,1
RD34323,Electronic City,4:38 PM,00:13:00,Peak Time,Yes,4,9
RD34324,Electronic City,7:46 PM,00:06:00,Peak Time,No,6,0
RD34325,Electronic City,9:05 PM,00:11:00,Non-Peak Time,Yes,4,7
RD34326,Electronic City,7:29 PM,00:17:00,Peak Time,No,10,0
RD34327,Electronic City,5:53 PM,00:16:00,Peak Time,Yes,5,11
RD34328,Electronic City,4:16 PM,00:19:00,Peak Time,No,8,0
RD34329,Electronic City,9:30 PM,00:02:00,Non-Peak Time,Yes,1,1
RD34330,Electronic City,6:46 PM,00:01:00,Peak Time,Yes,0,1
RD34331,Electronic City,9:20 PM,00:13:00,Non-Peak Time,Yes,4,9
RD34332,Electronic City,4:18 PM,00:11:00,Peak Time,Yes,4,7
RD34333,Electronic City,9:58 PM,00:09:00,Non-Peak Time,No,7,0
RD34334,Electronic City,6:42 PM,00:10:00,Peak Time,Yes,2,8
RD34335,Electronic City,7:57 PM,00:11:00,Peak Time,No,6,0
RD34336,Electronic City,5:33 PM,00:09:00,Peak Time,Yes,2,7
RD34337,Electronic City,8:41 PM,00:03:00,Non-Peak Time,Yes,1,2
RD34338,Electronic City,11:18 PM,00:08:00,Non-Peak Time,Yes,2,6
RD34339,Electronic City,12:13 AM,00:15:00,Non-Peak Time,Yes,4,11
RD34340,Electronic City,3:07 AM,00:11:00,Non-Peak Time,Yes,4,7
RD34341,Electronic City,4:08 AM,00:18:00,Non-Peak Time,Yes,5,13
RD34342,Electronic City,11:10 PM,00:18:00,Non-Peak Time,Yes,4,14
RD34343,Electronic City,4:07 AM,00:01:00,Non-Peak Time,Yes,0,1
RD34344,Electronic City,10:39 PM,00:07:00,Non-Peak Time,Yes,1,6
RD34345,Electronic City,4:07 AM,00:06:00,Non-Peak Time,Yes,2,4
RD34346,Electronic City,3:27 AM,00:01:00,Non-Peak Time,Yes,0,1
RD34347,Electronic City,3:27 AM,00:17:00,Non-Peak Time,Yes,4,13
RD34348,Electronic City,3:52 AM,00:03:00,Non-Peak Time,Yes,1,2
RD34349,Electronic City,3:39 AM,00:11:00,Non-Peak Time,Yes,3,8
RD34350,Electronic City,2:43 AM,00:02:00,Non-Peak Time,No,4,0
RD34351,Electronic City,1:28 AM,00:09:00,Non-Peak Time,Yes,2,7
RD34352,Electronic City,10:28 PM,00:07:00,Non-Peak Time,No,4,0
RD34353,Electronic City,11:11 PM,00:16:00,Non-Peak Time,Yes,5,11
RD34354,Electronic City,5:44 AM,00:08:00,Non-Peak Time,No,4,0
RD34355,Electronic City,5:54 AM,00:26:00,Non-Peak Time,Yes,7,19
RD34356,Electronic City,6:46 AM,00:05:00,Non-Peak Time,Yes,2,3
RD34357,Electronic City,5:38 AM,00:04:00,Non-Peak Time,Yes,1,3
RD34358,Electronic City,5:52 AM,00:11:00,Non-Peak Time,No,6,0
RD34359,Electronic City,6:42 AM,00:01:00,Non-Peak Time,Yes,0,1
RD34360,Electronic City,7:19 AM,00:09:00,Non-Peak Time,Yes,2,7
RD34361,Electronic City,6:44 AM,00:12:00,Non-Peak Time,Yes,2,10
RD34362,Electronic City,7:17 AM,00:10:00,Non-Peak Time,No,6,0
RD34363,Electronic City,7:06 AM,00:01:00,Non-Peak Time,Yes,0,1
RD34364,Electronic City,6:44 AM,00:06:00,Non-Peak Time,Yes,2,4
RD34365,Electronic City,5:14 AM,00:15:00,Non-Peak Time,Yes,4,11
RD34366,Electronic City,7:48 AM,00:13:00,Non-Peak Time,Yes,4,9
RD34367,Electronic City,8:28 AM,00:05:00,Peak Time,Yes,1,4
RD34368,Electronic City,8:41 AM,00:12:00,Peak Time,No,6,0
RD34369,Electronic City,10:16 AM,00:10:00,Peak Time,Yes,3,7
RD34370,Electronic City,9:26 AM,00:01:00,Peak Time,No,3,0
RD34371,Electronic City,9:08 AM,00:13:00,Peak Time,No,4,0
RD34372,Electronic City,9:42 AM,00:09:00,Peak Time,Yes,2,7
RD34373,Electronic City,8:11 AM,00:11:00,Peak Time,No,8,0
RD34374,Electronic City,8:52 AM,00:06:00,Peak Time,No,7,0
RD34375,Electronic City,9:37 AM,00:07:00,Peak Time,Yes,2,5
RD34376,Electronic City,9:08 AM,00:03:00,Peak Time,Yes,1,2
RD34377,Electronic City,9:25 AM,00:05:00,Peak Time,Yes,1,4
RD34378,Electronic City,9:57 AM,00:01:00,Peak Time,Yes,0,1
RD34379,Electronic City,9:39 AM,00:01:00,Peak Time,No,1,0
RD34380,Electronic City,9:58 AM,00:01:00,Peak Time,Yes,0,1
RD34381,Electronic City,8:57 AM,00:07:00,Peak Time,Yes,2,5
RD34382,Electronic City,10:57 AM,00:16:00,Peak Time,No,8,0
RD34383,Electronic City,9:21 AM,00:10:00,Peak Time,Yes,3,7
RD34384,Electronic City,8:57 AM,00:05:00,Peak Time,Yes,2,3
RD34385,Electronic City,8:02 AM,00:03:00,Peak Time,Yes,1,2
RD34386,Electronic City,8:22 AM,00:13:00,Peak Time,Yes,3,10
RD34387,Electronic City,9:41 AM,00:18:00,Peak Time,No,11,0
RD34388,Electronic City,9:49 AM,00:02:00,Peak Time,Yes,1,1
RD34389,Electronic City,8:06 AM,00:11:00,Peak Time,No,5,0
RD34390,Electronic City,9:45 AM,00:16:00,Peak Time,Yes,5,11
RD34391,Electronic City,9:17 AM,00:06:00,Peak Time,Yes,1,5
RD34392,Electronic City,9:50 AM,00:14:00,Peak Time,No,8,0
RD34393,Electronic City,10:00 AM,00:06:00,Peak Time,Yes,2,4
RD34394,Electronic City,9:57 AM,00:02:00,Peak Time,Yes,1,1
RD34395,Electronic City,8:14 AM,00:10:00,Peak Time,Yes,3,7
RD34396,Electronic City,10:08 AM,00:12:00,Peak Time,Yes,2,10
RD34397,Electronic City,9:17 AM,00:09:00,Peak Time,Yes,3,6
RD34398,Electronic City,10:42 AM,00:10:00,Peak Time,Yes,3,7
RD34399,Electronic City,9:36 AM,00:17:00,Peak Time,No,11,0
RD34400,Electronic City,8:33 AM,00:12:00,Peak Time,No,6,0
RD34401,Electronic City,8:52 AM,00:07:00,Peak Time,No,4,0
RD34402,Electronic City,9:27 AM,00:07:00,Peak Time,Yes,2,5
RD34403,Electronic City,9:50 AM,00:03:00,Peak Time,No,2,0
RD34404,Electronic City,3:15 PM,00:06:00,Non-Peak Time,Yes,2,4
RD34405,Electronic City,1:49 PM,00:02:00,Non-Peak Time,Yes,1,1
RD34406,Electronic City,2:14 PM,00:07:00,Non-Peak Time,Yes,2,5
RD34407,Electronic City,2:35 PM,00:12:00,Non-Peak Time,Yes,2,10
RD34408,Electronic City,2:18 PM,00:01:00,Non-Peak Time,No,4,0
RD34409,Electronic City,1:04 PM,00:14:00,Non-Peak Time,Yes,5,9
RD34410,Electronic City,11:55 AM,00:01:00,Non-Peak Time,Yes,0,1
RD34411,Electronic City,12:55 PM,00:22:00,Non-Peak Time,No,7,0
RD34412,Electronic City,1:31 PM,00:07:00,Non-Peak Time,Yes,2,5
RD34413,Electronic City,12:54 PM,00:09:00,Non-Peak Time,Yes,3,6
RD34414,Electronic City,1:30 PM,00:32:00,Non-Peak Time,Yes,8,24
RD34415,Electronic City,3:53 PM,00:12:00,Non-Peak Time,Yes,3,9
RD34416,Electronic City,11:08 AM,00:14:00,Non-Peak Time,Yes,4,10
RD34417,Electronic City,1:52 PM,00:12:00,Non-Peak Time,No,8,0
RD34418,Electronic City,2:00 PM,00:14:00,Non-Peak Time,Yes,5,9
RD34419,Electronic City,7:29 PM,00:15:00,Peak Time,Yes,3,12
RD34420,Electronic City,7:03 PM,00:14:00,Peak Time,No,7,0
RD34421,Electronic City,6:50 PM,00:03:00,Peak Time,Yes,1,2
RD34422,Electronic City,9:22 PM,00:05:00,Non-Peak Time,Yes,2,3
RD34423,Electronic City,8:57 PM,00:15:00,Non-Peak Time,Yes,4,11
RD34424,Electronic City,8:11 PM,00:10:00,Non-Peak Time,No,6,0
RD34425,Electronic City,8:41 PM,00:11:00,Non-Peak Time,No,5,0
RD34426,Electronic City,7:53 PM,00:01:00,Peak Time,No,1,0
RD34427,Electronic City,7:51 PM,00:01:00,Peak Time,Yes,0,1
RD34428,Electronic City,5:56 PM,00:16:00,Peak Time,Yes,4,12
RD34429,Electronic City,8:07 PM,00:11:00,Non-Peak Time,Yes,3,8
RD34430,Electronic City,5:54 PM,00:09:00,Peak Time,No,3,0
RD34431,Electronic City,5:53 PM,00:06:00,Peak Time,No,6,0
RD34432,Electronic City,7:09 PM,00:03:00,Peak Time,Yes,1,2
RD34433,Electronic City,6:24 PM,00:06:00,Peak Time,No,4,0
RD34434,Electronic City,4:22 PM,00:08:00,Peak Time,No,5,0
RD34435,Electronic City,7:42 PM,00:06:00,Peak Time,Yes,2,4
RD34436,Electronic City,7:13 PM,00:06:00,Peak Time,Yes,2,4
RD34437,Electronic City,4:44 PM,00:06:00,Peak Time,Yes,2,4
RD34438,Electronic City,4:48 PM,00:11:00,Peak Time,Yes,3,8
RD34439,Electronic City,8:11 PM,00:09:00,Non-Peak Time,Yes,3,6
RD34440,Electronic City,5:04 PM,00:14:00,Peak Time,Yes,4,10
RD34441,Electronic City,8:03 PM,00:12:00,Non-Peak Time,Yes,4,8
RD34442,Electronic City,8:14 PM,00:07:00,Non-Peak Time,No,4,0
RD34443,Electronic City,8:17 PM,00:05:00,Non-Peak Time,No,4,0
RD34444,Electronic City,6:37 PM,00:06:00,Peak Time,No,6,0
RD34445,Electronic City,9:56 PM,00:09:00,Non-Peak Time,Yes,2,7
RD34446,Electronic City,6:09 PM,00:02:00,Peak Time,Yes,0,2
RD34447,Electronic City,7:46 PM,00:05:00,Peak Time,Yes,1,4
RD34448,Electronic City,9:24 PM,00:05:00,Non-Peak Time,Yes,1,4
RD34449,Electronic City,2:45 AM,00:11:00,Non-Peak Time,Yes,2,9
RD34450,Electronic City,12:45 AM,00:18:00,Non-Peak Time,No,8,0
RD34451,Electronic City,4:10 AM,00:19:00,Non-Peak Time,Yes,5,14
RD34452,Electronic City,11:43 PM,00:19:00,Non-Peak Time,Yes,5,14
RD34453,Electronic City,12:26 AM,00:18:00,Non-Peak Time,Yes,6,12
RD34454,Electronic City,4:33 AM,00:16:00,Non-Peak Time,No,5,0
RD34455,Electronic City,3:11 AM,00:08:00,Non-Peak Time,No,4,0
RD34456,Electronic City,4:28 AM,00:15:00,Non-Peak Time,No,6,0
RD34457,Electronic City,12:33 AM,00:06:00,Non-Peak Time,Yes,2,4
RD34458,Electronic City,3:39 AM,00:11:00,Non-Peak Time,No,6,0
RD34459,Electronic City,1:28 AM,00:01:00,Non-Peak Time,No,4,0
RD34460,Electronic City,4:22 AM,00:02:00,Non-Peak Time,Yes,0,2
RD34461,Electronic City,7:20 AM,00:08:00,Non-Peak Time,Yes,2,6
RD34462,Electronic City,6:47 AM,00:05:00,Non-Peak Time,Yes,1,4
RD34463,Electronic City,5:49 AM,00:16:00,Non-Peak Time,Yes,5,11
RD34464,Electronic City,7:28 AM,00:14:00,Non-Peak Time,Yes,3,11
RD34465,Electronic City,7:13 AM,00:04:00,Non-Peak Time,Yes,1,3
RD34466,Electronic City,5:03 AM,00:17:00,Non-Peak Time,Yes,6,11
RD34467,Electronic City,5:57 AM,00:16:00,Non-Peak Time,Yes,4,12
RD34468,Electronic City,6:12 AM,00:06:00,Non-Peak Time,No,6,0
RD34469,Electronic City,7:47 AM,00:09:00,Non-Peak Time,Yes,3,6
RD34470,Electronic City,6:39 AM,00:15:00,Non-Peak Time,No,6,0
RD34471,Electronic City,5:16 AM,00:28:00,Non-Peak Time,Yes,6,22
RD34472,Electronic City,5:25 AM,00:05:00,Non-Peak Time,Yes,2,3
RD34473,Electronic City,5:26 AM,00:17:00,Non-Peak Time,Yes,4,13
RD34474,Electronic City,6:57 AM,00:17:00,Non-Peak Time,Yes,3,14
RD34475,Electronic City,6:24 AM,00:17:00,Non-Peak Time,Yes,6,11
RD34476,Electronic City,5:36 AM,00:15:00,Non-Peak Time,Yes,3,12
RD34477,Electronic City,7:20 AM,00:19:00,Non-Peak Time,Yes,6,13
RD34478,Electronic City,9:01 AM,00:10:00,Peak Time,Yes,3,7
RD34479,Electronic City,10:03 AM,00:09:00,Peak Time,No,8,0
RD34480,Electronic City,8:02 AM,00:02:00,Peak Time,Yes,1,1
RD34481,Electronic City,9:21 AM,00:02:00,Peak Time,Yes,1,1
RD34482,Electronic City,8:38 AM,00:06:00,Peak Time,No,4,0
RD34483,Electronic City,10:57 AM,00:12:00,Peak Time,Yes,4,8
RD34484,Electronic City,10:32 AM,00:15:00,Peak Time,Yes,3,12
RD34485,Electronic City,10:32 AM,00:05:00,Peak Time,No,3,0
RD34486,Electronic City,10:38 AM,00:12:00,Peak Time,Yes,2,10
RD34487,Electronic City,8:39 AM,00:16:00,Peak Time,Yes,5,11
RD34488,Electronic City,8:21 AM,00:08:00,Peak Time,No,7,0
RD34489,Electronic City,8:24 AM,00:16:00,Peak Time,No,7,0
RD34490,Electronic City,9:27 AM,00:06:00,Peak Time,No,7,0
RD34491,Electronic City,9:27 AM,00:01:00,Peak Time,No,2,0
RD34492,Electronic City,10:38 AM,00:03:00,Peak Time,No,2,0
RD34493,Electronic City,8:59 AM,00:09:00,Peak Time,No,5,0
RD34494,Electronic City,8:39 AM,00:17:00,Peak Time,No,8,0
RD34495,Electronic City,10:33 AM,00:16:00,Peak Time,No,8,0
RD34496,Electronic City,8:43 AM,00:05:00,Peak Time,No,3,0
RD34497,Electronic City,8:19 AM,00:17:00,Peak Time,Yes,3,14
RD34498,Electronic City,10:11 AM,00:14:00,Peak Time,Yes,4,10
RD34499,Electronic City,9:43 AM,00:16:00,Peak Time,Yes,3,13
RD34500,Electronic City,9:35 AM,00:04:00,Peak Time,No,6,0
RD34501,Electronic City,9:10 AM,00:08:00,Peak Time,Yes,3,5
RD34502,Electronic City,10:14 AM,00:09:00,Peak Time,No,6,0
RD34503,Electronic City,10:51 AM,00:14:00,Peak Time,Yes,3,11
RD34504,Electronic City,10:03 AM,00:08:00,Peak Time,No,3,0
RD34505,Electronic City,10:25 AM,00:17:00,Peak Time,No,8,0
RD34506,Electronic City,10:53 AM,00:14:00,Peak Time,No,9,0
RD34507,Electronic City,9:58 AM,00:12:00,Peak Time,No,6,0
RD34508,Electronic City,8:55 AM,00:08:00,Peak Time,Yes,2,6
RD34509,Electronic City,9:21 AM,00:14:00,Peak Time,No,7,0
RD34510,Electronic City,9:10 AM,00:13:00,Peak Time,Yes,3,10
RD34511,Electronic City,9:47 AM,00:04:00,Peak Time,Yes,1,3
RD34512,Electronic City,9:30 AM,00:12:00,Peak Time,No,6,0
RD34513,Electronic City,9:50 AM,00:01:00,Peak Time,No,5,0
RD34514,Electronic City,9:05 AM,00:18:00,Peak Time,Yes,5,13
RD34515,Electronic City,8:10 AM,00:06:00,Peak Time,No,5,0
RD34516,Electronic City,9:04 AM,00:01:00,Peak Time,Yes,0,1
RD34517,Electronic City,3:24 PM,00:15:00,Non-Peak Time,Yes,4,11
RD34518,Electronic City,1:25 PM,00:05:00,Non-Peak Time,Yes,2,3
RD34519,Electronic City,1:03 PM,00:08:00,Non-Peak Time,Yes,2,6
RD34520,Electronic City,1:43 PM,00:18:00,Non-Peak Time,Yes,5,13
RD34521,Electronic City,1:45 PM,00:13:00,Non-Peak Time,Yes,3,10
RD34522,Electronic City,11:57 AM,00:15:00,Non-Peak Time,Yes,5,10
RD34523,Electronic City,12:08 PM,00:12:00,Non-Peak Time,Yes,3,9
RD34524,Electronic City,12:38 PM,00:12:00,Non-Peak Time,Yes,3,9
RD34525,Electronic City,2:02 PM,00:18:00,Non-Peak Time,No,9,0
RD34526,Electronic City,12:53 PM,00:10:00,Non-Peak Time,Yes,2,8
RD34527,Electronic City,3:49 PM,00:01:00,Non-Peak Time,Yes,0,1
RD34528,Electronic City,3:30 PM,00:19:00,Non-Peak Time,Yes,5,14
RD34529,Electronic City,1:07 PM,00:16:00,Non-Peak Time,Yes,4,12
RD34530,Electronic City,4:48 PM,00:18:00,Peak Time,Yes,4,14
RD34531,Electronic City,9:04 PM,00:18:00,Non-Peak Time,Yes,6,12
RD34532,Electronic City,6:44 PM,00:12:00,Peak Time,Yes,3,9
RD34533,Electronic City,8:29 PM,00:11:00,Non-Peak Time,Yes,2,9
RD34534,Electronic City,6:16 PM,00:06:00,Peak Time,Yes,2,4
RD34535,Electronic City,4:55 PM,00:04:00,Peak Time,No,2,0
RD34536,Electronic City,7:53 PM,00:16:00,Peak Time,Yes,3,13
RD34537,Electronic City,4:34 PM,00:13:00,Peak Time,No,8,0
RD34538,Electronic City,5:52 PM,00:19:00,Peak Time,Yes,5,14
RD34539,Electronic City,6:33 PM,00:03:00,Peak Time,No,6,0
RD34540,Electronic City,5:16 PM,00:01:00,Peak Time,Yes,0,1
RD34541,Electronic City,7:25 PM,00:18:00,Peak Time,Yes,6,12
RD34542,Electronic City,7:39 PM,00:10:00,Peak Time,Yes,3,7
RD34543,Electronic City,4:52 PM,00:17:00,Peak Time,Yes,4,13
RD34544,Electronic City,7:47 PM,00:14:00,Peak Time,No,8,0
RD34545,Electronic City,7:45 PM,00:15:00,Peak Time,Yes,5,10
RD34546,Electronic City,9:55 PM,00:01:00,Non-Peak Time,Yes,0,1
RD34547,Electronic City,9:02 PM,00:07:00,Non-Peak Time,Yes,2,5
RD34548,Electronic City,9:18 PM,00:12:00,Non-Peak Time,Yes,4,8
RD34549,Electronic City,4:18 PM,00:05:00,Peak Time,Yes,1,4
RD34550,Electronic City,4:33 PM,00:17:00,Peak Time,Yes,3,14
RD34551,Electronic City,9:39 PM,00:19:00,Non-Peak Time,Yes,4,15
RD34552,Electronic City,7:16 PM,00:14:00,Peak Time,No,5,0
RD34553,Electronic City,4:08 PM,00:13:00,Peak Time,Yes,4,9
RD34554,Electronic City,9:13 PM,00:18:00,Non-Peak Time,Yes,5,13
RD34555,Electronic City,5:48 PM,00:06:00,Peak Time,Yes,2,4
RD34556,Electronic City,9:05 PM,00:04:00,Non-Peak Time,Yes,1,3
RD34557,Electronic City,5:02 PM,00:14:00,Peak Time,Yes,5,9
RD34558,Electronic City,8:16 PM,00:06:00,Non-Peak Time,Yes,2,4
RD34559,Electronic City,7:16 PM,00:16:00,Peak Time,No,7,0
RD34560,Electronic City,9:37 PM,00:13:00,Non-Peak Time,Yes,3,10
RD34561,Electronic City,9:26 PM,00:03:00,Non-Peak Time,Yes,1,2
RD34562,Electronic City,8:09 PM,00:02:00,Non-Peak Time,Yes,1,1
RD34563,Electronic City,8:58 PM,00:12:00,Non-Peak Time,Yes,2,10
RD34564,Electronic City,8:29 PM,00:09:00,Non-Peak Time,Yes,2,7
RD34565,Electronic City,9:19 PM,00:05:00,Non-Peak Time,No,4,0
RD34566,Electronic City,6:41 PM,00:09:00,Peak Time,Yes,2,7
RD34567,Electronic City,2:36 AM,00:13:00,Non-Peak Time,No,6,0
RD34568,Electronic City,11:21 PM,00:06:00,Non-Peak Time,Yes,2,4
RD34569,Electronic City,1:34 AM,00:14:00,Non-Peak Time,No,5,0
RD34570,Electronic City,2:33 AM,00:10:00,Non-Peak Time,Yes,3,7
RD34571,Electronic City,2:19 AM,00:07:00,Non-Peak Time,Yes,1,6
RD34572,Electronic City,12:26 AM,00:05:00,Non-Peak Time,No,5,0
RD34573,Electronic City,2:38 AM,00:03:00,Non-Peak Time,Yes,1,2
RD34574,Electronic City,11:11 PM,00:02:00,Non-Peak Time,Yes,0,2
RD34575,Electronic City,4:43 AM,00:09:00,Non-Peak Time,Yes,2,7
RD34576,Electronic City,3:57 AM,00:12:00,Non-Peak Time,Yes,3,9
RD34577,Electronic City,12:14 AM,00:17:00,Non-Peak Time,Yes,3,14
RD34578,Electronic City,11:07 PM,00:08:00,Non-Peak Time,Yes,2,6
RD34579,Electronic City,2:26 AM,00:15:00,Non-Peak Time,Yes,3,12
RD34580,Electronic City,11:52 PM,00:04:00,Non-Peak Time,Yes,1,3
RD34581,Electronic City,2:21 AM,00:02:00,Non-Peak Time,Yes,1,1
RD34582,Electronic City,11:04 PM,00:06:00,Non-Peak Time,Yes,1,5
RD34583,Electronic City,12:30 AM,00:10:00,Non-Peak Time,Yes,3,7
RD34584,Indiranagar,6:27 AM,00:21:00,Non-Peak Time,Yes,5,16
RD34585,Indiranagar,6:17 AM,00:21:00,Non-Peak Time,Yes,4,17
RD34586,Indiranagar,6:50 AM,00:15:00,Non-Peak Time,Yes,5,10
RD34587,Indiranagar,6:35 AM,00:22:00,Non-Peak Time,No,9,0
RD34588,Indiranagar,6:37 AM,00:15:00,Non-Peak Time,No,8,0
RD34589,Indiranagar,7:03 AM,00:29:00,Non-Peak Time,No,10,0
RD34590,Indiranagar,5:54 AM,00:13:00,Non-Peak Time,No,5,0
RD34591,Indiranagar,7:55 AM,00:26:00,Non-Peak Time,Yes,5,21
RD34592,Indiranagar,5:33 AM,00:28:00,Non-Peak Time,Yes,9,19
RD34593,Indiranagar,6:36 AM,00:21:00,Non-Peak Time,No,5,0
RD34594,Indiranagar,6:37 AM,00:15:00,Non-Peak Time,No,8,0
RD34595,Indiranagar,5:50 AM,00:13:00,Non-Peak Time,No,7,0
RD34596,Indiranagar,10:38 AM,00:13:00,Peak Time,Yes,3,10
RD34597,Indiranagar,10:36 AM,00:10:00,Peak Time,Yes,3,7
RD34598,Indiranagar,8:24 AM,00:17:00,Peak Time,Yes,3,14
RD34599,Indiranagar,10:30 AM,00:20:00,Peak Time,Yes,5,15
RD34600,Indiranagar,10:21 AM,00:22:00,Peak Time,Yes,7,15
RD34601,Indiranagar,10:08 AM,00:14:00,Peak Time,No,6,0
RD34602,Indiranagar,10:22 AM,00:40:00,Peak Time,Yes,8,32
RD34603,Indiranagar,10:39 AM,00:27:00,Peak Time,No,12,0
RD34604,Indiranagar,8:23 AM,00:28:00,Peak Time,Yes,9,19
RD34605,Indiranagar,8:35 AM,00:16:00,Peak Time,Yes,5,11
RD34606,Indiranagar,8:34 AM,00:15:00,Peak Time,No,8,0
RD34607,Indiranagar,9:37 AM,00:50:00,Peak Time,Yes,10,40
RD34608,Indiranagar,10:10 AM,00:15:00,Peak Time,Yes,4,11
RD34609,Indiranagar,10:16 AM,00:50:00,Peak Time,No,15,0
RD34610,Indiranagar,9:20 AM,00:11:00,Peak Time,No,6,0
RD34611,Indiranagar,10:28 AM,00:13:00,Peak Time,No,6,0
RD34612,Indiranagar,9:08 AM,00:21:00,Peak Time,Yes,4,17
RD34613,Indiranagar,9:24 AM,00:16:00,Peak Time,Yes,5,11
RD34614,Indiranagar,10:31 AM,00:17:00,Peak Time,Yes,4,13
RD34615,Indiranagar,9:59 AM,00:32:00,Peak Time,No,9,0
RD34616,Indiranagar,8:23 AM,00:10:00,Peak Time,No,7,0
RD34617,Indiranagar,8:32 AM,00:29:00,Peak Time,Yes,6,23
RD34618,Indiranagar,9:14 AM,00:25:00,Peak Time,No,10,0
RD34619,Indiranagar,8:55 AM,00:15:00,Peak Time,Yes,5,10
